时间,数值
2025-07-27 15:15:21.504,2935.0
2025-07-27 15:15:21.505,2705.0
2025-07-27 15:15:21.535,2745.0
2025-07-27 15:15:21.535,3080.0
2025-07-27 15:15:21.537,3170.0
2025-07-27 15:15:21.537,2865.0
2025-07-27 15:15:21.538,2940.0
2025-07-27 15:15:21.569,3015.0
2025-07-27 15:15:21.570,3015.0
2025-07-27 15:15:21.571,2790.0
2025-07-27 15:15:21.571,2880.0
2025-07-27 15:15:21.572,3080.0
2025-07-27 15:15:21.603,3095.0
2025-07-27 15:15:21.604,2910.0
2025-07-27 15:15:21.605,3000.0
2025-07-27 15:15:21.606,2935.0
2025-07-27 15:15:21.606,2930.0
2025-07-27 15:15:21.607,2765.0
2025-07-27 15:15:21.636,2980.0
2025-07-27 15:15:21.637,3000.0
2025-07-27 15:15:21.639,3230.0
2025-07-27 15:15:21.639,2910.0
2025-07-27 15:15:21.640,2970.0
2025-07-27 15:15:21.671,3025.0
2025-07-27 15:15:21.671,3045.0
2025-07-27 15:15:21.673,2790.0
2025-07-27 15:15:21.673,2855.0
2025-07-27 15:15:21.674,3030.0
2025-07-27 15:15:21.705,2990.0
2025-07-27 15:15:21.707,2820.0
2025-07-27 15:15:21.708,2960.0
2025-07-27 15:15:21.708,3020.0
2025-07-27 15:15:21.709,2935.0
2025-07-27 15:15:21.710,2725.0
2025-07-27 15:15:21.739,2735.0
2025-07-27 15:15:21.740,3050.0
2025-07-27 15:15:21.741,3205.0
2025-07-27 15:15:21.742,2860.0
2025-07-27 15:15:21.743,2955.0
2025-07-27 15:15:21.772,2990.0
2025-07-27 15:15:21.773,3010.0
2025-07-27 15:15:21.774,2820.0
2025-07-27 15:15:21.774,2920.0
2025-07-27 15:15:21.775,3040.0
2025-07-27 15:15:21.851,3040.0
2025-07-27 15:15:21.852,2860.0
2025-07-27 15:15:21.852,2965.0
2025-07-27 15:15:21.853,3030.0
2025-07-27 15:15:21.853,2955.0
2025-07-27 15:15:21.854,2735.0
2025-07-27 15:15:21.854,2710.0
2025-07-27 15:15:21.855,3010.0
2025-07-27 15:15:21.855,3190.0
2025-07-27 15:15:21.856,2895.0
2025-07-27 15:15:21.856,2995.0
2025-07-27 15:15:21.874,3070.0
2025-07-27 15:15:21.875,3065.0
2025-07-27 15:15:21.876,2835.0
2025-07-27 15:15:21.877,2865.0
2025-07-27 15:15:21.877,2975.0
2025-07-27 15:15:21.907,2970.0
2025-07-27 15:15:21.910,2830.0
2025-07-27 15:15:21.910,2780.0
2025-07-27 15:15:21.911,3115.0
2025-07-27 15:15:21.911,3100.0
2025-07-27 15:15:21.912,2855.0
2025-07-27 15:15:21.941,3035.0
2025-07-27 15:15:21.943,2945.0
2025-07-27 15:15:21.943,3000.0
2025-07-27 15:15:21.944,2720.0
2025-07-27 15:15:21.944,2835.0
2025-07-27 15:15:21.975,3055.0
2025-07-27 15:15:21.976,3085.0
2025-07-27 15:15:21.977,2855.0
2025-07-27 15:15:21.978,2795.0
2025-07-27 15:15:21.978,3010.0
2025-07-27 15:15:22.009,3035.0
2025-07-27 15:15:22.011,2860.0
2025-07-27 15:15:22.012,2985.0
2025-07-27 15:15:22.012,3025.0
2025-07-27 15:15:22.013,2940.0
2025-07-27 15:15:22.013,2735.0
2025-07-27 15:15:22.044,2730.0
2025-07-27 15:15:22.045,3040.0
2025-07-27 15:15:22.045,3175.0
2025-07-27 15:15:22.046,2855.0
2025-07-27 15:15:22.047,2905.0
2025-07-27 15:15:22.077,2945.0
2025-07-27 15:15:22.078,3070.0
2025-07-27 15:15:22.079,2835.0
2025-07-27 15:15:22.080,2760.0
2025-07-27 15:15:22.081,3025.0
2025-07-27 15:15:22.111,3050.0
2025-07-27 15:15:22.112,2895.0
2025-07-27 15:15:22.113,2975.0
2025-07-27 15:15:22.114,3020.0
2025-07-27 15:15:22.115,3015.0
2025-07-27 15:15:22.115,2770.0
2025-07-27 15:15:22.145,2720.0
2025-07-27 15:15:22.146,3015.0
2025-07-27 15:15:22.147,3150.0
2025-07-27 15:15:22.148,2835.0
2025-07-27 15:15:22.148,2905.0
2025-07-27 15:15:22.178,2965.0
2025-07-27 15:15:22.179,3060.0
2025-07-27 15:15:22.181,2835.0
2025-07-27 15:15:22.181,2790.0
2025-07-27 15:15:22.182,3020.0
2025-07-27 15:15:22.213,3030.0
2025-07-27 15:15:22.214,2870.0
2025-07-27 15:15:22.215,2955.0
2025-07-27 15:15:22.215,2995.0
2025-07-27 15:15:22.216,2915.0
2025-07-27 15:15:22.217,2710.0
2025-07-27 15:15:22.247,2675.0
2025-07-27 15:15:22.248,2865.0
2025-07-27 15:15:22.249,3090.0
2025-07-27 15:15:22.249,3110.0
2025-07-27 15:15:22.250,2895.0
2025-07-27 15:15:22.281,2960.0
2025-07-27 15:15:22.282,3070.0
2025-07-27 15:15:22.283,2925.0
2025-07-27 15:15:22.283,2785.0
2025-07-27 15:15:22.283,2990.0
2025-07-27 15:15:22.359,3080.0
2025-07-27 15:15:22.360,2970.0
2025-07-27 15:15:22.361,2775.0
2025-07-27 15:15:22.361,3020.0
2025-07-27 15:15:22.362,3005.0
2025-07-27 15:15:22.362,3040.0
2025-07-27 15:15:22.363,2760.0
2025-07-27 15:15:22.364,2875.0
2025-07-27 15:15:22.364,2990.0
2025-07-27 15:15:22.365,3080.0
2025-07-27 15:15:22.365,2830.0
2025-07-27 15:15:22.383,2805.0
2025-07-27 15:15:22.384,3030.0
2025-07-27 15:15:22.385,2995.0
2025-07-27 15:15:22.385,2840.0
2025-07-27 15:15:22.386,2775.0
2025-07-27 15:15:22.416,3070.0
2025-07-27 15:15:22.417,3085.0
2025-07-27 15:15:22.418,2835.0
2025-07-27 15:15:22.419,3030.0
2025-07-27 15:15:22.419,2950.0
2025-07-27 15:15:22.420,2975.0
2025-07-27 15:15:22.450,2730.0
2025-07-27 15:15:22.451,2810.0
2025-07-27 15:15:22.453,3010.0
2025-07-27 15:15:22.453,3190.0
2025-07-27 15:15:22.454,2935.0
2025-07-27 15:15:22.484,2965.0
2025-07-27 15:15:22.484,2985.0
2025-07-27 15:15:22.485,2895.0
2025-07-27 15:15:22.486,2815.0
2025-07-27 15:15:22.487,2820.0
2025-07-27 15:15:22.518,3090.0
2025-07-27 15:15:22.520,3045.0
2025-07-27 15:15:22.520,2780.0
2025-07-27 15:15:22.521,2750.0
2025-07-27 15:15:22.521,3005.0
2025-07-27 15:15:22.522,3160.0
2025-07-27 15:15:22.552,2880.0
2025-07-27 15:15:22.553,2935.0
2025-07-27 15:15:22.554,3015.0
2025-07-27 15:15:22.555,3005.0
2025-07-27 15:15:22.555,2760.0
2025-07-27 15:15:22.585,2790.0
2025-07-27 15:15:22.586,3070.0
2025-07-27 15:15:22.588,3075.0
2025-07-27 15:15:22.588,2915.0
2025-07-27 15:15:22.589,3015.0
2025-07-27 15:15:22.620,2955.0
2025-07-27 15:15:22.620,2930.0
2025-07-27 15:15:22.621,2750.0
2025-07-27 15:15:22.622,2995.0
2025-07-27 15:15:22.623,2980.0
2025-07-27 15:15:22.623,3020.0
2025-07-27 15:15:22.654,2755.0
2025-07-27 15:15:22.654,2800.0
2025-07-27 15:15:22.656,2990.0
2025-07-27 15:15:22.656,3175.0
2025-07-27 15:15:22.657,2945.0
2025-07-27 15:15:22.687,2970.0
2025-07-27 15:15:22.687,2955.0
2025-07-27 15:15:22.689,2905.0
2025-07-27 15:15:22.689,2790.0
2025-07-27 15:15:22.690,2865.0
2025-07-27 15:15:22.721,3160.0
2025-07-27 15:15:22.723,3080.0
2025-07-27 15:15:22.724,2840.0
2025-07-27 15:15:22.725,3020.0
2025-07-27 15:15:22.725,2925.0
2025-07-27 15:15:22.726,2955.0
2025-07-27 15:15:22.755,2695.0
2025-07-27 15:15:22.756,2790.0
2025-07-27 15:15:22.757,3075.0
2025-07-27 15:15:22.758,3210.0
2025-07-27 15:15:22.759,2945.0
2025-07-27 15:15:22.789,2980.0
2025-07-27 15:15:22.790,3000.0
2025-07-27 15:15:22.792,2905.0
2025-07-27 15:15:22.792,2795.0
2025-07-27 15:15:22.793,2805.0
2025-07-27 15:15:22.887,3195.0
2025-07-27 15:15:22.887,3185.0
2025-07-27 15:15:22.888,2925.0
2025-07-27 15:15:22.889,3085.0
2025-07-27 15:15:22.889,2975.0
2025-07-27 15:15:22.890,2785.0
2025-07-27 15:15:22.891,2770.0
2025-07-27 15:15:22.891,3045.0
2025-07-27 15:15:22.892,3135.0
2025-07-27 15:15:22.892,2825.0
2025-07-27 15:15:22.893,2935.0
2025-07-27 15:15:22.897,2970.0
2025-07-27 15:15:22.897,2995.0
2025-07-27 15:15:22.898,2825.0
2025-07-27 15:15:22.898,2765.0
2025-07-27 15:15:22.899,3020.0
2025-07-27 15:15:22.924,3055.0
2025-07-27 15:15:22.925,2880.0
2025-07-27 15:15:22.926,2795.0
2025-07-27 15:15:22.927,3105.0
2025-07-27 15:15:22.927,3085.0
2025-07-27 15:15:22.928,2850.0
2025-07-27 15:15:22.959,3030.0
2025-07-27 15:15:22.959,2975.0
2025-07-27 15:15:22.960,3215.0
2025-07-27 15:15:22.961,2875.0
2025-07-27 15:15:22.961,2970.0
2025-07-27 15:15:22.992,3010.0
2025-07-27 15:15:22.993,3050.0
2025-07-27 15:15:22.994,2805.0
2025-07-27 15:15:22.995,2870.0
2025-07-27 15:15:22.996,2985.0
2025-07-27 15:15:23.026,2985.0
2025-07-27 15:15:23.028,2865.0
2025-07-27 15:15:23.028,2960.0
2025-07-27 15:15:23.029,3000.0
2025-07-27 15:15:23.029,2940.0
2025-07-27 15:15:23.030,2765.0
2025-07-27 15:15:23.060,2750.0
2025-07-27 15:15:23.060,3050.0
2025-07-27 15:15:23.061,3165.0
2025-07-27 15:15:23.063,2845.0
2025-07-27 15:15:23.064,2925.0
2025-07-27 15:15:23.093,2945.0
2025-07-27 15:15:23.096,3000.0
2025-07-27 15:15:23.096,2800.0
2025-07-27 15:15:23.097,2795.0
2025-07-27 15:15:23.097,3090.0
2025-07-27 15:15:23.128,3065.0
2025-07-27 15:15:23.129,2880.0
2025-07-27 15:15:23.130,2975.0
2025-07-27 15:15:23.130,3010.0
2025-07-27 15:15:23.131,2940.0
2025-07-27 15:15:23.131,2755.0
2025-07-27 15:15:23.161,2725.0
2025-07-27 15:15:23.162,3010.0
2025-07-27 15:15:23.163,3125.0
2025-07-27 15:15:23.164,2850.0
2025-07-27 15:15:23.164,2955.0
2025-07-27 15:15:23.195,2965.0
2025-07-27 15:15:23.196,3045.0
2025-07-27 15:15:23.197,2810.0
2025-07-27 15:15:23.198,2735.0
2025-07-27 15:15:23.198,3030.0
2025-07-27 15:15:23.230,3055.0
2025-07-27 15:15:23.231,2870.0
2025-07-27 15:15:23.232,2795.0
2025-07-27 15:15:23.232,3085.0
2025-07-27 15:15:23.233,3105.0
2025-07-27 15:15:23.233,2850.0
2025-07-27 15:15:23.263,3035.0
2025-07-27 15:15:23.264,2920.0
2025-07-27 15:15:23.265,2935.0
2025-07-27 15:15:23.266,2700.0
2025-07-27 15:15:23.266,2800.0
2025-07-27 15:15:23.298,3085.0
2025-07-27 15:15:23.345,3215.0
2025-07-27 15:15:23.346,2970.0
2025-07-27 15:15:23.347,2970.0
2025-07-27 15:15:23.347,2970.0
2025-07-27 15:15:23.348,2880.0
2025-07-27 15:15:23.349,2805.0
2025-07-27 15:15:23.349,2825.0
2025-07-27 15:15:23.350,3135.0
2025-07-27 15:15:23.351,3060.0
2025-07-27 15:15:23.351,2830.0
2025-07-27 15:15:23.365,2980.0
2025-07-27 15:15:23.366,2885.0
2025-07-27 15:15:23.367,2985.0
2025-07-27 15:15:23.369,2760.0
2025-07-27 15:15:23.369,2850.0
2025-07-27 15:15:23.399,3065.0
2025-07-27 15:15:23.399,3130.0
2025-07-27 15:15:23.401,2870.0
2025-07-27 15:15:23.401,2925.0
2025-07-27 15:15:23.402,2965.0
2025-07-27 15:15:23.433,2910.0
2025-07-27 15:15:23.435,2820.0
2025-07-27 15:15:23.436,2810.0
2025-07-27 15:15:23.436,3105.0
2025-07-27 15:15:23.437,3110.0
2025-07-27 15:15:23.437,2880.0
2025-07-27 15:15:23.466,3060.0
2025-07-27 15:15:23.467,2945.0
2025-07-27 15:15:23.468,2985.0
2025-07-27 15:15:23.468,2725.0
2025-07-27 15:15:23.469,2820.0
2025-07-27 15:15:23.500,3050.0
2025-07-27 15:15:23.502,3145.0
2025-07-27 15:15:23.502,2880.0
2025-07-27 15:15:23.503,2810.0
2025-07-27 15:15:23.503,3005.0
2025-07-27 15:15:23.535,3035.0
2025-07-27 15:15:23.535,2885.0
2025-07-27 15:15:23.537,2985.0
2025-07-27 15:15:23.537,3030.0
2025-07-27 15:15:23.538,2925.0
2025-07-27 15:15:23.538,2745.0
2025-07-27 15:15:23.568,2705.0
2025-07-27 15:15:23.569,3050.0
2025-07-27 15:15:23.569,3250.0
2025-07-27 15:15:23.571,2895.0
2025-07-27 15:15:23.571,2990.0
2025-07-27 15:15:23.602,3010.0
2025-07-27 15:15:23.604,3020.0
2025-07-27 15:15:23.604,2815.0
2025-07-27 15:15:23.605,2870.0
2025-07-27 15:15:23.605,2980.0
2025-07-27 15:15:23.636,2960.0
2025-07-27 15:15:23.637,2820.0
2025-07-27 15:15:23.637,2790.0
2025-07-27 15:15:23.638,3075.0
2025-07-27 15:15:23.638,3055.0
2025-07-27 15:15:23.639,2820.0
2025-07-27 15:15:23.670,2745.0
2025-07-27 15:15:23.671,2955.0
2025-07-27 15:15:23.671,3150.0
2025-07-27 15:15:23.672,2820.0
2025-07-27 15:15:23.672,2910.0
2025-07-27 15:15:23.704,2965.0
2025-07-27 15:15:23.704,3085.0
2025-07-27 15:15:23.705,2870.0
2025-07-27 15:15:23.706,2925.0
2025-07-27 15:15:23.707,2965.0
2025-07-27 15:15:23.737,2925.0
2025-07-27 15:15:23.739,2785.0
2025-07-27 15:15:23.739,2760.0
2025-07-27 15:15:23.741,3130.0
2025-07-27 15:15:23.741,3110.0
2025-07-27 15:15:23.742,2860.0
2025-07-27 15:15:23.772,3035.0
2025-07-27 15:15:23.773,2940.0
2025-07-27 15:15:23.774,2960.0
2025-07-27 15:15:23.775,2720.0
2025-07-27 15:15:23.776,2815.0
2025-07-27 15:15:23.853,3020.0
2025-07-27 15:15:23.853,3125.0
2025-07-27 15:15:23.854,2880.0
2025-07-27 15:15:23.854,2775.0
2025-07-27 15:15:23.855,3000.0
2025-07-27 15:15:23.856,3015.0
2025-07-27 15:15:23.856,2860.0
2025-07-27 15:15:23.857,2790.0
2025-07-27 15:15:23.857,3070.0
2025-07-27 15:15:23.858,3085.0
2025-07-27 15:15:23.859,2825.0
2025-07-27 15:15:23.873,3020.0
2025-07-27 15:15:23.874,2945.0
2025-07-27 15:15:23.875,2970.0
2025-07-27 15:15:23.876,2725.0
2025-07-27 15:15:23.876,2835.0
2025-07-27 15:15:23.907,3050.0
2025-07-27 15:15:23.908,3135.0
2025-07-27 15:15:23.909,2920.0
2025-07-27 15:15:23.910,2825.0
2025-07-27 15:15:23.910,2925.0
2025-07-27 15:15:23.941,2900.0
2025-07-27 15:15:23.942,2815.0
2025-07-27 15:15:23.943,2835.0
2025-07-27 15:15:23.943,3035.0
2025-07-27 15:15:23.944,2960.0
2025-07-27 15:15:23.945,2960.0
2025-07-27 15:15:23.975,2720.0
2025-07-27 15:15:23.976,2880.0
2025-07-27 15:15:23.977,2975.0
2025-07-27 15:15:23.978,3065.0
2025-07-27 15:15:23.978,2835.0
2025-07-27 15:15:24.009,2905.0
2025-07-27 15:15:24.009,2980.0
2025-07-27 15:15:24.011,2950.0
2025-07-27 15:15:24.011,2810.0
2025-07-27 15:15:24.012,2805.0
2025-07-27 15:15:24.043,3135.0
2025-07-27 15:15:24.044,3135.0
2025-07-27 15:15:24.045,2865.0
2025-07-27 15:15:24.046,3010.0
2025-07-27 15:15:24.046,2930.0
2025-07-27 15:15:24.047,2960.0
2025-07-27 15:15:24.077,2725.0
2025-07-27 15:15:24.078,2795.0
2025-07-27 15:15:24.079,3050.0
2025-07-27 15:15:24.080,3185.0
2025-07-27 15:15:24.081,2940.0
2025-07-27 15:15:24.110,2960.0
2025-07-27 15:15:24.111,2940.0
2025-07-27 15:15:24.112,2885.0
2025-07-27 15:15:24.113,2790.0
2025-07-27 15:15:24.113,2845.0
2025-07-27 15:15:24.144,3150.0
2025-07-27 15:15:24.145,3060.0
2025-07-27 15:15:24.146,2815.0
2025-07-27 15:15:24.146,3000.0
2025-07-27 15:15:24.147,2905.0
2025-07-27 15:15:24.147,2990.0
2025-07-27 15:15:24.178,2765.0
2025-07-27 15:15:24.180,2855.0
2025-07-27 15:15:24.180,3040.0
2025-07-27 15:15:24.181,3110.0
2025-07-27 15:15:24.181,2870.0
2025-07-27 15:15:24.212,2815.0
2025-07-27 15:15:24.213,3000.0
2025-07-27 15:15:24.214,2975.0
2025-07-27 15:15:24.214,2840.0
2025-07-27 15:15:24.215,2790.0
2025-07-27 15:15:24.246,3045.0
2025-07-27 15:15:24.247,3075.0
2025-07-27 15:15:24.248,2820.0
2025-07-27 15:15:24.248,3025.0
2025-07-27 15:15:24.249,2950.0
2025-07-27 15:15:24.249,2980.0
2025-07-27 15:15:24.280,2715.0
2025-07-27 15:15:24.281,2820.0
2025-07-27 15:15:24.281,2990.0
2025-07-27 15:15:24.283,3115.0
2025-07-27 15:15:24.284,2875.0
2025-07-27 15:15:24.358,2805.0
2025-07-27 15:15:24.359,3005.0
2025-07-27 15:15:24.360,3070.0
2025-07-27 15:15:24.360,2910.0
2025-07-27 15:15:24.361,3015.0
2025-07-27 15:15:24.361,3060.0
2025-07-27 15:15:24.362,2950.0
2025-07-27 15:15:24.362,2730.0
2025-07-27 15:15:24.362,2720.0
2025-07-27 15:15:24.364,3010.0
2025-07-27 15:15:24.364,3105.0
2025-07-27 15:15:24.382,2820.0
2025-07-27 15:15:24.382,2955.0
2025-07-27 15:15:24.384,2955.0
2025-07-27 15:15:24.384,3045.0
2025-07-27 15:15:24.385,2815.0
2025-07-27 15:15:24.416,2760.0
2025-07-27 15:15:24.417,3020.0
2025-07-27 15:15:24.418,3020.0
2025-07-27 15:15:24.419,2855.0
2025-07-27 15:15:24.419,2770.0
2025-07-27 15:15:24.449,3090.0
2025-07-27 15:15:24.451,3075.0
2025-07-27 15:15:24.451,2840.0
2025-07-27 15:15:24.452,2770.0
2025-07-27 15:15:24.452,2975.0
2025-07-27 15:15:24.453,3080.0
2025-07-27 15:15:24.483,2820.0
2025-07-27 15:15:24.484,2925.0
2025-07-27 15:15:24.485,2985.0
2025-07-27 15:15:24.486,3030.0
2025-07-27 15:15:24.486,2825.0
2025-07-27 15:15:24.516,2765.0
2025-07-27 15:15:24.518,3025.0
2025-07-27 15:15:24.519,3025.0
2025-07-27 15:15:24.519,2840.0
2025-07-27 15:15:24.520,2805.0
2025-07-27 15:15:24.551,3060.0
2025-07-27 15:15:24.553,3080.0
2025-07-27 15:15:24.553,2820.0
2025-07-27 15:15:24.554,2770.0
2025-07-27 15:15:24.554,2985.0
2025-07-27 15:15:24.555,3140.0
2025-07-27 15:15:24.585,2830.0
2025-07-27 15:15:24.586,2920.0
2025-07-27 15:15:24.587,2960.0
2025-07-27 15:15:24.588,3015.0
2025-07-27 15:15:24.589,2765.0
2025-07-27 15:15:24.618,2710.0
2025-07-27 15:15:24.619,3065.0
2025-07-27 15:15:24.620,3150.0
2025-07-27 15:15:24.621,2945.0
2025-07-27 15:15:24.621,3035.0
2025-07-27 15:15:24.653,3000.0
2025-07-27 15:15:24.654,2915.0
2025-07-27 15:15:24.655,2740.0
2025-07-27 15:15:24.655,2715.0
2025-07-27 15:15:24.656,2995.0
2025-07-27 15:15:24.656,3150.0
2025-07-27 15:15:24.686,2845.0
2025-07-27 15:15:24.688,2935.0
2025-07-27 15:15:24.688,2965.0
2025-07-27 15:15:24.689,3020.0
2025-07-27 15:15:24.690,2790.0
2025-07-27 15:15:24.720,2755.0
2025-07-27 15:15:24.722,3060.0
2025-07-27 15:15:24.723,3055.0
2025-07-27 15:15:24.724,2860.0
2025-07-27 15:15:24.725,2790.0
2025-07-27 15:15:24.754,3060.0
2025-07-27 15:15:24.755,3100.0
2025-07-27 15:15:24.756,2860.0
2025-07-27 15:15:24.757,3025.0
2025-07-27 15:15:24.757,2950.0
2025-07-27 15:15:24.758,2965.0
2025-07-27 15:15:24.788,2725.0
2025-07-27 15:15:24.790,2835.0
2025-07-27 15:15:24.790,3025.0
2025-07-27 15:15:24.790,3095.0
2025-07-27 15:15:24.791,2845.0
2025-07-27 15:15:24.850,2800.0
2025-07-27 15:15:24.851,2955.0
2025-07-27 15:15:24.851,3015.0
2025-07-27 15:15:24.852,2870.0
2025-07-27 15:15:24.852,2815.0
2025-07-27 15:15:24.855,3075.0
2025-07-27 15:15:24.856,3005.0
2025-07-27 15:15:24.857,2780.0
2025-07-27 15:15:24.859,2750.0
2025-07-27 15:15:24.859,3040.0
2025-07-27 15:15:24.860,3160.0
2025-07-27 15:15:24.889,2850.0
2025-07-27 15:15:24.891,2955.0
2025-07-27 15:15:24.891,3035.0
2025-07-27 15:15:24.892,3055.0
2025-07-27 15:15:24.892,2815.0
2025-07-27 15:15:24.924,2870.0
2025-07-27 15:15:24.925,3020.0
2025-07-27 15:15:24.926,3030.0
2025-07-27 15:15:24.926,2845.0
2025-07-27 15:15:24.927,2960.0
2025-07-27 15:15:24.958,2975.0
2025-07-27 15:15:24.959,2905.0
2025-07-27 15:15:24.959,2960.0
2025-07-27 15:15:24.959,2720.0
2025-07-27 15:15:24.960,2910.0
2025-07-27 15:15:24.960,3075.0
2025-07-27 15:15:24.992,3105.0
2025-07-27 15:15:24.993,2870.0
2025-07-27 15:15:24.994,2905.0
2025-07-27 15:15:24.994,3120.0
2025-07-27 15:15:24.995,2950.0
2025-07-27 15:15:25.025,2765.0
2025-07-27 15:15:25.027,2970.0
2025-07-27 15:15:25.028,3100.0
2025-07-27 15:15:25.028,2995.0
2025-07-27 15:15:25.029,2785.0
2025-07-27 15:15:25.059,3000.0
2025-07-27 15:15:25.060,3030.0
2025-07-27 15:15:25.061,3045.0
2025-07-27 15:15:25.061,2755.0
2025-07-27 15:15:25.062,2870.0
2025-07-27 15:15:25.063,2985.0
2025-07-27 15:15:25.093,3085.0
2025-07-27 15:15:25.094,2835.0
2025-07-27 15:15:25.095,2900.0
2025-07-27 15:15:25.096,2960.0
2025-07-27 15:15:25.096,2945.0
2025-07-27 15:15:25.127,2835.0
2025-07-27 15:15:25.128,2800.0
2025-07-27 15:15:25.129,3045.0
2025-07-27 15:15:25.130,3075.0
2025-07-27 15:15:25.130,2850.0
2025-07-27 15:15:25.161,3035.0
2025-07-27 15:15:25.162,2920.0
2025-07-27 15:15:25.162,2940.0
2025-07-27 15:15:25.163,2690.0
2025-07-27 15:15:25.163,2785.0
2025-07-27 15:15:25.164,3095.0
2025-07-27 15:15:25.195,3250.0
2025-07-27 15:15:25.196,2965.0
2025-07-27 15:15:25.197,2980.0
2025-07-27 15:15:25.197,2990.0
2025-07-27 15:15:25.198,2920.0
2025-07-27 15:15:25.228,2785.0
2025-07-27 15:15:25.229,2755.0
2025-07-27 15:15:25.230,3115.0
2025-07-27 15:15:25.230,3110.0
2025-07-27 15:15:25.231,2845.0
2025-07-27 15:15:25.263,3050.0
2025-07-27 15:15:25.264,2970.0
2025-07-27 15:15:25.264,3000.0
2025-07-27 15:15:25.265,2740.0
2025-07-27 15:15:25.266,2910.0
2025-07-27 15:15:25.266,3030.0
2025-07-27 15:15:25.352,3140.0
2025-07-27 15:15:25.352,2870.0
2025-07-27 15:15:25.353,2915.0
2025-07-27 15:15:25.353,2970.0
2025-07-27 15:15:25.354,2895.0
2025-07-27 15:15:25.355,2810.0
2025-07-27 15:15:25.355,2795.0
2025-07-27 15:15:25.356,3160.0
2025-07-27 15:15:25.356,3155.0
2025-07-27 15:15:25.357,2915.0
2025-07-27 15:15:25.365,3045.0
2025-07-27 15:15:25.366,2955.0
2025-07-27 15:15:25.367,2950.0
2025-07-27 15:15:25.368,2725.0
2025-07-27 15:15:25.369,2885.0
2025-07-27 15:15:25.369,3045.0
2025-07-27 15:15:25.399,3205.0
2025-07-27 15:15:25.399,2940.0
2025-07-27 15:15:25.400,2945.0
2025-07-27 15:15:25.402,3000.0
2025-07-27 15:15:25.402,2895.0
2025-07-27 15:15:25.432,2795.0
2025-07-27 15:15:25.433,2830.0
2025-07-27 15:15:25.434,3115.0
2025-07-27 15:15:25.434,3040.0
2025-07-27 15:15:25.435,2805.0
2025-07-27 15:15:25.466,2995.0
2025-07-27 15:15:25.466,2960.0
2025-07-27 15:15:25.467,2985.0
2025-07-27 15:15:25.468,2710.0
2025-07-27 15:15:25.468,2820.0
2025-07-27 15:15:25.469,3065.0
2025-07-27 15:15:25.499,3145.0
2025-07-27 15:15:25.501,2885.0
2025-07-27 15:15:25.501,2915.0
2025-07-27 15:15:25.502,2955.0
2025-07-27 15:15:25.502,2900.0
2025-07-27 15:15:25.534,2800.0
2025-07-27 15:15:25.535,2840.0
2025-07-27 15:15:25.536,3145.0
2025-07-27 15:15:25.537,3075.0
2025-07-27 15:15:25.537,2815.0
2025-07-27 15:15:25.567,2765.0
2025-07-27 15:15:25.568,2955.0
2025-07-27 15:15:25.570,3110.0
2025-07-27 15:15:25.570,2820.0
2025-07-27 15:15:25.571,2920.0
2025-07-27 15:15:25.572,2960.0
2025-07-27 15:15:25.601,3035.0
2025-07-27 15:15:25.602,2815.0
2025-07-27 15:15:25.603,2740.0
2025-07-27 15:15:25.604,2985.0
2025-07-27 15:15:25.604,3035.0
2025-07-27 15:15:25.636,2860.0
2025-07-27 15:15:25.637,2790.0
2025-07-27 15:15:25.638,3085.0
2025-07-27 15:15:25.639,3050.0
2025-07-27 15:15:25.640,2815.0
2025-07-27 15:15:25.669,2760.0
2025-07-27 15:15:25.671,2960.0
2025-07-27 15:15:25.671,3130.0
2025-07-27 15:15:25.672,2810.0
2025-07-27 15:15:25.673,2930.0
2025-07-27 15:15:25.674,2965.0
2025-07-27 15:15:25.703,3055.0
2025-07-27 15:15:25.704,2830.0
2025-07-27 15:15:25.705,2785.0
2025-07-27 15:15:25.705,3005.0
